,send_time,recv_time
712,1701361238.120739,1701361238.759436
713,1701361238.1337047,1701361238.759436
714,1701361238.151656,1701361238.759436
715,1701361238.1735926,1701361238.759436
716,1701361238.1805775,1701361238.759436
717,1701361238.1985302,1701361238.759436
718,1701361238.2144842,1701361238.759436
719,1701361238.2334428,1701361238.759436
720,1701361238.2503936,1701361238.759436
721,1701361238.2603617,1701361238.759436
722,1701361238.2763186,1701361238.759436
723,1701361238.2922757,1701361238.759436
724,1701361238.3082323,1701361238.759436
725,1701361238.3241897,1701361238.9793699
726,1701361238.3401477,1701361238.9793699
727,1701361238.3561046,1701361238.9793699
728,1701361238.3710635,1701361238.9793699
729,1701361238.3870254,1701361238.9793699
730,1701361238.4029787,1701361238.9793699
731,1701361238.4179485,1701361238.9793699
732,1701361238.4339025,1701361238.9793699
733,1701361238.449872,1701361238.9793699
734,1701361238.4658153,1701361238.9793699
735,1701361238.4817712,1701361238.9793699
736,1701361238.497725,1701361238.9793699
737,1701361238.5136924,1701361238.9793699
738,1701361238.5296476,1701361238.9793699
739,1701361238.5465963,1701361239.1997643
740,1701361238.562562,1701361239.1997643
741,1701361238.5775125,1701361239.1997643
742,1701361238.593471,1701361239.1997643
743,1701361238.6094282,1701361239.1997643
744,1701361238.6253865,1701361239.1997643
745,1701361238.6413448,1701361239.1997643
746,1701361238.6570492,1701361239.1997643
747,1701361238.6729736,1701361239.1997643
748,1701361238.688964,1701361239.1997643
749,1701361238.7048862,1701361239.1997643
750,1701361238.7207973,1701361239.1997643
751,1701361238.736508,1701361239.1997643
752,1701361238.7524586,1701361239.1997643
753,1701361238.768415,1701361239.4181793
754,1701361238.7834635,1701361239.4181793
755,1701361238.7991452,1701361239.4181793
756,1701361238.814834,1701361239.4181793
757,1701361238.8305142,1701361239.4191806
758,1701361238.8461943,1701361239.4191806
759,1701361238.8619401,1701361239.4191806
760,1701361238.878626,1701361239.4191806
761,1701361238.8935804,1701361239.4191806
762,1701361238.9185164,1701361239.4191806
763,1701361238.9254937,1701361239.4191806
764,1701361238.941451,1701361239.4191806
765,1701361238.9574084,1701361239.4191806
766,1701361238.9733672,1701361239.4191806
767,1701361238.9883263,1701361239.6373138
768,1701361239.0072756,1701361239.6373138
769,1701361239.0322146,1701361239.6373138
770,1701361239.0581388,1701361239.6373138
771,1701361239.0740967,1701361239.6373138
772,1701361239.1030245,1701361239.6373138
773,1701361239.120973,1701361239.6373138
774,1701361239.1578734,1701361239.6373138
775,1701361239.1718364,1701361239.6373138
776,1701361239.1857996,1701361239.6373138
777,1701361239.234671,1701361239.8568594
778,1701361239.2845361,1701361239.8568594
779,1701361239.3014913,1701361239.8568594
780,1701361239.3184474,1701361239.8568594
781,1701361239.3344162,1701361239.8568594
782,1701361239.349362,1701361239.8568594
783,1701361239.3653207,1701361239.8568594
784,1701361239.4052103,1701361239.8568594
785,1701361239.423165,1701361240.0762184
786,1701361239.4301488,1701361240.0762184
787,1701361239.447102,1701361240.0762184
788,1701361239.4640543,1701361240.0762184
789,1701361239.4770184,1701361240.0762184
790,1701361239.4929764,1701361240.0762184
791,1701361239.5089343,1701361240.0762184
792,1701361239.5248919,1701361240.0762184
793,1701361239.5408485,1701361240.0762184
794,1701361239.5568075,1701361240.0762184
795,1701361239.5723276,1701361240.0762184
796,1701361239.5882843,1701361240.0762184
797,1701361239.603683,1701361240.0762184
798,1701361239.6193604,1701361240.0762184
799,1701361239.635331,1701361240.0762184
800,1701361239.651292,1701361240.2984052
801,1701361239.666236,1701361240.2984052
802,1701361239.6831932,1701361240.2984052
803,1701361239.699151,1701361240.2994025
804,1701361239.714111,1701361240.2994025
805,1701361239.731064,1701361240.2994025
806,1701361239.7488046,1701361240.2994025
807,1701361239.7647617,1701361240.2994025
808,1701361239.7777307,1701361240.2994025
809,1701361239.7931232,1701361240.2994025
810,1701361239.808811,1701361240.2994025
811,1701361239.824494,1701361240.2994025
812,1701361239.8404505,1701361240.2994025
813,1701361239.855861,1701361240.2994025
814,1701361239.8713238,1701361240.5189953
815,1701361239.8872313,1701361240.5199957
816,1701361239.9041803,1701361240.5199957
817,1701361239.9191425,1701361240.5199957
818,1701361239.9342663,1701361240.5199957
819,1701361239.9502296,1701361240.5199957
820,1701361239.9666195,1701361240.5199957
821,1701361239.9835732,1701361240.5199957
822,1701361239.9975379,1701361240.5199957
823,1701361240.0154862,1701361240.5209901
824,1701361240.0292625,1701361240.5209901
825,1701361240.0462854,1701361240.5209901
826,1701361240.0612419,1701361240.5209901
827,1701361240.0771954,1701361240.7369106
828,1701361240.093152,1701361240.7369106
829,1701361240.1090178,1701361240.7369106
830,1701361240.1237023,1701361240.7369106
831,1701361240.1393743,1701361240.7369106
832,1701361240.1550639,1701361240.7369106
833,1701361240.1707466,1701361240.7369106
834,1701361240.1896937,1701361240.7369106
835,1701361240.202661,1701361240.7369106
836,1701361240.2186258,1701361240.7369106
837,1701361240.2345762,1701361240.7369106
838,1701361240.2505336,1701361240.7369106
839,1701361240.266491,1701361240.7369106
840,1701361240.2834437,1701361240.7369106
841,1701361240.2994025,1701361240.9538858
842,1701361240.3143644,1701361240.9538858
843,1701361240.331318,1701361240.9538858
844,1701361240.351264,1701361240.9538858
845,1701361240.366223,1701361240.9538858
846,1701361240.3781896,1701361240.9538858
847,1701361240.3941462,1701361240.9538858
848,1701361240.4091065,1701361240.9538858
849,1701361240.425065,1701361240.9548798
850,1701361240.441021,1701361240.9548798
851,1701361240.4569805,1701361240.9548798
852,1701361240.4729362,1701361240.9548798
853,1701361240.4888926,1701361240.9548798
854,1701361240.5043106,1701361240.9548798
855,1701361240.5209901,1701361241.173579
856,1701361240.5370078,1701361241.173579
857,1701361240.552023,1701361241.173579
858,1701361240.5680404,1701361241.173579
859,1701361240.5847073,1701361241.173579
860,1701361240.5997424,1701361241.173579
861,1701361240.6160803,1701361241.173579
862,1701361240.630759,1701361241.173579
863,1701361240.648083,1701361241.173579
864,1701361240.6615815,1701361241.173579
865,1701361240.6774952,1701361241.173579
866,1701361240.6925468,1701361241.173579
867,1701361240.7084124,1701361241.173579
868,1701361240.7238078,1701361241.173579
869,1701361240.7393234,1701361241.3906443
870,1701361240.7546601,1701361241.3906443
871,1701361240.7703605,1701361241.3906443
872,1701361240.785928,1701361241.3906443
873,1701361240.8006194,1701361241.3906443
874,1701361240.816302,1701361241.3906443
875,1701361240.83298,1701361241.3906443
876,1701361240.8476038,1701361241.3906443
877,1701361240.8639283,1701361241.3906443
878,1701361240.8785465,1701361241.3906443
879,1701361240.89393,1701361241.3906443
880,1701361240.908847,1701361241.3906443
881,1701361240.9248314,1701361241.3906443
882,1701361240.940059,1701361241.3906443
883,1701361240.9558694,1701361241.6113894
884,1701361240.972571,1701361241.6113894
885,1701361240.9873247,1701361241.6113894
886,1701361241.002967,1701361241.6113894
887,1701361241.018902,1701361241.6113894
888,1701361241.0348508,1701361241.6113894
889,1701361241.0498085,1701361241.6113894
890,1701361241.0656054,1701361241.6113894
891,1701361241.0823233,1701361241.6113894
892,1701361241.0968657,1701361241.6113894
893,1701361241.112249,1701361241.6113894
894,1701361241.1281056,1701361241.6113894
895,1701361241.143148,1701361241.6113894
896,1701361241.158978,1701361241.6113894
897,1701361241.1747475,1701361241.8351378
898,1701361241.1905253,1701361241.8351378
899,1701361241.2057822,1701361241.8351378
900,1701361241.2217834,1701361241.8351378
901,1701361241.2377264,1701361241.8351378
902,1701361241.2556422,1701361241.8351378
903,1701361241.2686121,1701361241.8351378
904,1701361241.2845695,1701361241.8351378
905,1701361241.300524,1701361241.8361347
906,1701361241.31648,1701361241.8361347
907,1701361241.33244,1701361241.8361347
908,1701361241.3484063,1701361241.8361347
909,1701361241.3653538,1701361241.8361347
910,1701361241.3836653,1701361241.8361347
911,1701361241.3946583,1701361242.0526662
912,1701361241.4100902,1701361242.0526662
913,1701361241.426125,1701361242.0526662
914,1701361241.4413621,1701361242.0526662
915,1701361241.4575112,1701361242.0526662
916,1701361241.4727762,1701361242.0526662
917,1701361241.488461,1701361242.0526662
918,1701361241.5040908,1701361242.0526662
919,1701361241.5199914,1701361242.0536795
920,1701361241.5356855,1701361242.0536795
921,1701361241.5513833,1701361242.0536795
922,1701361241.5670164,1701361242.0536795
923,1701361241.5836868,1701361242.0536795
924,1701361241.601373,1701361242.0536795
925,1701361241.6149573,1701361242.2679315
926,1701361241.6297388,1701361242.2679315
927,1701361241.6453927,1701361242.2679315
928,1701361241.660715,1701361242.2679315
929,1701361241.6757202,1701361242.2679315
930,1701361241.691056,1701361242.2679315
931,1701361241.7063992,1701361242.2679315
932,1701361241.7221427,1701361242.2679315
933,1701361241.7378397,1701361242.2679315
934,1701361241.753522,1701361242.2679315
935,1701361241.7688038,1701361242.2679315
936,1701361241.784834,1701361242.2679315
937,1701361241.800502,1701361242.2679315
938,1701361241.8161905,1701361242.2679315
939,1701361241.8361347,1701361242.488282
940,1701361241.8510923,1701361242.488282
941,1701361241.8640642,1701361242.488282
942,1701361241.879062,1701361242.488282
943,1701361241.8947077,1701361242.488282
944,1701361241.9106932,1701361242.488282
945,1701361241.9256783,1701361242.488282
946,1701361241.9411106,1701361242.488282
947,1701361241.9562917,1701361242.488282
948,1701361241.97228,1701361242.488282
949,1701361241.9880369,1701361242.488282
950,1701361242.0036814,1701361242.488282
951,1701361242.0196145,1701361242.488282
952,1701361242.0349977,1701361242.4893315
953,1701361242.0536795,1701361242.7091475
954,1701361242.0662966,1701361242.7091475
955,1701361242.0820353,1701361242.7091475
956,1701361242.097213,1701361242.7091475
957,1701361242.113099,1701361242.7091475
958,1701361242.1288614,1701361242.7091475
959,1701361242.1442409,1701361242.7091475
960,1701361242.1594212,1701361242.7091475
961,1701361242.174592,1701361242.7091475
962,1701361242.1903343,1701361242.7091475
963,1701361242.2063806,1701361242.7091475
964,1701361242.2220888,1701361242.7091475
965,1701361242.2380526,1701361242.7091475
966,1701361242.2539728,1701361242.7091475
967,1701361242.2699313,1701361242.9275804
968,1701361242.2858806,1701361242.9275804
969,1701361242.301844,1701361242.9275804
970,1701361242.3178384,1701361242.9275804
971,1701361242.3337507,1701361242.9275804
972,1701361242.348711,1701361242.9275804
973,1701361242.3641362,1701361242.9275804
974,1701361242.37945,1701361242.9275804
975,1701361242.3954463,1701361242.9275804
976,1701361242.411183,1701361242.9275804
977,1701361242.4266155,1701361242.9275804
978,1701361242.4424996,1701361242.9275804
979,1701361242.4585266,1701361242.9275804
980,1701361242.4745033,1701361242.9275804
981,1701361242.490278,1701361243.1444352
982,1701361242.505984,1701361243.1444352
983,1701361242.521678,1701361243.1444352
984,1701361242.5371358,1701361243.1444352
985,1701361242.552014,1701361243.1444352
986,1701361242.567677,1701361243.1444352
987,1701361242.5844138,1701361243.1444352
988,1701361242.5990708,1701361243.1444352
989,1701361242.6153705,1701361243.1444352
990,1701361242.63019,1701361243.1444352
991,1701361242.645717,1701361243.1444352
992,1701361242.6612058,1701361243.1444352
993,1701361242.676444,1701361243.1444352
994,1701361242.6915948,1701361243.1444352
995,1701361242.7091475,
996,1701361242.722755,
997,1701361242.7385297,
998,1701361242.754218,
999,1701361242.7698588,
