,send_time,recv_time
715,1701361256.9813118,1701361257.1871145
716,1701361257.002771,1701361257.2320037
717,1701361257.0208,1701361257.2489643
718,1701361257.031774,1701361257.2489643
719,1701361257.0437388,1701361257.2698915
720,1701361257.059697,1701361257.277886
721,1701361257.0727193,1701361257.2978218
722,1701361257.0879881,1701361257.3137932
723,1701361257.1031272,1701361257.3227515
724,1701361257.1190755,1701361257.3387074
725,1701361257.1354065,1701361257.3556628
726,1701361257.1502025,1701361257.3706229
727,1701361257.167181,1701361257.3865807
728,1701361257.1821299,1701361257.4015412
729,1701361257.1980891,1701361257.4184947
730,1701361257.2140548,1701361257.4354498
731,1701361257.2320037,1701361257.449291
732,1701361257.2489643,1701361257.4689631
733,1701361257.2688944,1701361257.4819343
734,1701361257.278874,1701361257.4943457
735,1701361257.2978218,1701361257.5129204
736,1701361257.3127813,1701361257.5443745
737,1701361257.330734,1701361257.5443745
738,1701361257.3456936,1701361257.5630503
739,1701361257.3597426,1701361257.5730224
740,1701361257.3786025,1701361257.5869846
741,1701361257.3895721,1701361257.6059334
742,1701361257.4055283,1701361257.6208928
743,1701361257.421488,1701361257.638848
744,1701361257.436447,1701361257.6528087
745,1701361257.4512858,1701361257.6727617
746,1701361257.4689631,1701361257.6827288
747,1701361257.483923,1701361257.6984723
748,1701361257.4993222,1701361257.7171373
749,1701361257.514913,1701361257.7350924
750,1701361257.5316782,1701361257.746535
751,1701361257.5453756,1701361257.7651834
752,1701361257.5630503,1701361257.779865
753,1701361257.5770109,1701361257.7898355
754,1701361257.5939653,1701361257.8094654
755,1701361257.6109195,1701361257.8319244
756,1701361257.6268792,1701361257.8449044
757,1701361257.6428506,1701361257.8548598
758,1701361257.6567974,1701361257.8789194
759,1701361257.6727617,1701361257.8858998
760,1701361257.6887124,1701361257.9008589
761,1701361257.704022,1701361257.9198089
762,1701361257.719132,1701361257.9379363
763,1701361257.734093,1701361257.9496372
764,1701361257.7495162,1701361257.9683084
765,1701361257.7651834,1701361257.9829938
766,1701361257.7808647,1701361257.9976804
767,1701361257.795819,1701361258.0116374
768,1701361257.811458,1701361258.0290375
769,1701361257.8289413,1701361258.0506997
770,1701361257.8449044,1701361258.060673
771,1701361257.8599367,1701361258.0826194
772,1701361257.876927,1701361258.088599
773,1701361257.8938766,1701361258.1035583
774,1701361257.906842,1701361258.1215134
775,1701361257.9228048,1701361258.138466
776,1701361257.9379363,1701361258.1524282
777,1701361257.9536242,1701361258.1703825
778,1701361257.9693074,1701361258.1853406
779,1701361257.9849868,1701361258.2003005
780,1701361258.0006726,1701361258.2152934
781,1701361258.0166278,1701361258.2332146
782,1701361258.0320354,1701361258.2541559
783,1701361258.0497088,1701361258.263138
784,1701361258.0636687,1701361258.2840765
785,1701361258.0826194,1701361258.2980437
786,1701361258.0955853,1701361258.3070145
787,1701361258.1115377,1701361258.3239684
788,1701361258.1275043,1701361258.3479137
789,1701361258.1434546,1701361258.3548863
790,1701361258.159412,1701361258.3798265
791,1701361258.17637,1701361258.3957791
792,1701361258.193321,1701361258.4007657
793,1701361258.2072806,1701361258.4356723
794,1701361258.223238,1701361258.4356723
795,1701361258.2391973,1701361258.454621
796,1701361258.255153,1701361258.4665928
797,1701361258.2701144,1701361258.4865367
798,1701361258.2870677,1701361258.4965105
799,1701361258.3020287,1701361258.5114746
800,1701361258.3179874,1701361258.5224397
801,1701361258.3339431,1701361258.547376
802,1701361258.349905,1701361258.560822
803,1701361258.367855,1701361258.5970993
804,1701361258.3957791,1701361258.6048684
805,1701361258.3987722,1701361258.6206853
806,1701361258.413732,1701361258.6369243
807,1701361258.4296896,1701361258.6540108
808,1701361258.4466462,1701361258.6687915
809,1701361258.461601,1701361258.6817584
810,1701361258.4775593,1701361258.702166
811,1701361258.493519,1701361258.7151837
812,1701361258.5114746,1701361258.730517
813,1701361258.526431,1701361258.750194
814,1701361258.5413878,1701361258.7658782
815,1701361258.5568285,1701361258.7838638
816,1701361258.572771,1701361258.7968388
817,1701361258.5870278,1701361258.8147967
818,1701361258.6028674,1701361258.82193
819,1701361258.6186895,1701361258.8375652
820,1701361258.634922,1701361258.8542435
821,1701361258.6510227,1701361258.8689277
822,1701361258.665821,1701361258.8869321
823,1701361258.680759,1701361258.9018893
824,1701361258.7011554,1701361258.9169712
825,1701361258.7131586,1701361258.933647
826,1701361258.7275229,1701361258.9499233
827,1701361258.7452137,1701361258.9796906
828,1701361258.7638886,1701361258.9796906
829,1701361258.774556,1701361259.002354
830,1701361258.7908454,1701361259.0123255
831,1701361258.8068058,1701361259.0232944
832,1701361258.8209333,1701361259.039906
833,1701361258.8365738,1701361259.0567338
834,1701361258.8522487,1701361259.0706959
835,1701361258.8679283,1701361259.0897372
836,1701361258.8869321,1701361259.1034284
837,1701361258.90089,1701361259.1191058
838,1701361258.9159782,1701361259.1378262
839,1701361258.931656,1701361259.1517422
840,1701361258.946942,1701361259.1686947
841,1701361258.9640248,1701361259.1836586
842,1701361258.9796906,1701361259.2026048
843,1701361258.999403,1701361259.2165725
844,1701361259.0113328,1701361259.2305298
845,1701361259.0273163,1701361259.244492
846,1701361259.0433424,1701361259.261454
847,1701361259.0577366,1701361259.2734163
848,1701361259.0736918,1701361259.2943602
849,1701361259.0897372,1701361259.3063288
850,1701361259.1054204,1701361259.321286
851,1701361259.1211011,1701361259.3402379
852,1701361259.1367896,1701361259.3565319
853,1701361259.152738,1701361259.3714864
854,1701361259.1686947,1701361259.3859386
855,1701361259.1846514,1701361259.412299
856,1701361259.2006133,1701361259.42228
857,1701361259.2155786,1701361259.4359958
858,1701361259.2315345,1701361259.4496808
859,1701361259.2475083,1701361259.4643643
860,1701361259.265442,1701361259.4793174
861,1701361259.279401,1701361259.4997237
862,1701361259.2963583,1701361259.517665
863,1701361259.3123126,1701361259.526959
864,1701361259.3272724,1701361259.5497446
865,1701361259.344228,1701361259.5580485
866,1701361259.3625257,1701361259.5809197
867,1701361259.3739617,1701361259.5885038
868,1701361259.3899279,1701361259.6109383
869,1701361259.4063182,1701361259.6238968
870,1701361259.4212806,1701361259.6378615
871,1701361259.4369972,1701361259.6518235
872,1701361259.4525535,1701361259.6658807
873,1701361259.4683561,1701361259.6829195
874,1701361259.483322,1701361259.70084
875,1701361259.4997237,1701361259.719857
876,1701361259.5147064,1701361259.7288935
877,1701361259.5299585,1701361259.7508879
878,1701361259.5467553,1701361259.7645893
879,1701361259.5620203,1701361259.783611
880,1701361259.5799308,1701361259.8007107
881,1701361259.5939264,1701361259.8216417
882,1701361259.6089373,1701361259.8286223
883,1701361259.6248941,1701361259.8405843
884,1701361259.639856,1701361259.8549306
885,1701361259.655814,1701361259.8705976
886,1701361259.6707954,1701361259.886673
887,1701361259.685912,1701361259.9058962
888,1701361259.7018363,1701361259.9238415
889,1701361259.7188652,1701361259.931876
890,1701361259.733821,1701361259.9537616
891,1701361259.7497797,1701361259.9677248
892,1701361259.7655637,1701361259.9832838
893,1701361259.782613,1701361260.0009272
894,1701361259.7977164,1701361260.0178947
895,1701361259.8216417,1701361260.0448246
896,1701361259.8286223,1701361260.0448246
897,1701361259.8445766,1701361260.0567913
898,1701361259.8589427,1701361260.0724797
899,1701361259.8746133,1701361260.090947
900,1701361259.889936,1701361260.110575
901,1701361259.9058962,1701361260.130228
902,1701361259.92185,1701361260.1362174
903,1701361259.9378054,1701361260.16145
904,1701361259.9528239,1701361260.171419
905,1701361259.968721,1701361260.1863751
906,1701361259.9842784,1701361260.2023332
907,1701361259.9989433,1701361260.2192872
908,1701361260.0149071,1701361260.2352436
909,1701361260.0308626,1701361260.2492118
910,1701361260.0468204,1701361260.2631717
911,1701361260.0627785,1701361260.2741392
912,1701361260.078456,1701361260.294095
913,1701361260.0971391,1701361260.3150363
914,1701361260.110575,1701361260.3319864
915,1701361260.130228,1701361260.3619564
916,1701361260.14049,1701361260.3619564
917,1701361260.1574602,1701361260.3703358
918,1701361260.1724765,1701361260.390369
919,1701361260.1883695,1701361260.4062994
920,1701361260.2043273,1701361260.4226265
921,1701361260.2202857,1701361260.4385798
922,1701361260.2362406,1701361260.451696
923,1701361260.2521987,1701361260.4679723
924,1701361260.2681575,1701361260.4829283
925,1701361260.2841148,1701361260.4964147
926,1701361260.3000784,1701361260.5190725
927,1701361260.316029,1701361260.5397387
928,1701361260.3319864,1701361260.5526981
929,1701361260.3489127,1701361260.565664
930,1701361260.362989,1701361260.5719657
931,1701361260.3799753,1701361260.587928
932,1701361260.3953457,1701361260.603745
933,1701361260.4146538,1701361260.635869
934,1701361260.4306111,1701361260.6537683
935,1701361260.4415743,1701361260.6537683
936,1701361260.4569979,1701361260.6686654
937,1701361260.4729586,1701361260.6887078
938,1701361260.4889116,1701361260.7016716
939,1701361260.5041966,1701361260.7206168
940,1701361260.5200655,1701361260.7389379
941,1701361260.5377429,1701361260.7705112
942,1701361260.551701,1701361260.7705112
943,1701361260.5676577,1701361260.7745032
944,1701361260.5829155,1701361260.7894616
945,1701361260.5979319,1701361260.8041415
946,1701361260.6149294,1701361260.8504217
947,1701361260.6298883,1701361260.8504217
948,1701361260.6448658,1701361260.8563952
949,1701361260.661687,1701361260.8713603
950,1701361260.6877074,1701361260.903663
951,1701361260.7016716,1701361260.92393
952,1701361260.7086499,1701361260.92393
953,1701361260.7238712,1701361260.941777
954,1701361260.7399354,1701361260.9656918
955,1701361260.7615888,1701361260.9688563
956,1701361260.771509,1701361260.9809272
957,1701361260.7874665,1701361260.9924603
958,1701361260.802958,1701361261.0074208
959,1701361260.81894,1701361261.0413597
960,1701361260.8364527,1701361261.0459502
961,1701361260.8524077,1701361261.0701663
962,1701361260.8663676,1701361261.0701663
963,1701361260.8823245,1701361261.1065967
964,1701361260.8976789,1701361261.1065967
965,1701361260.9146583,1701361261.133827
966,1701361260.9289286,1701361261.148891
967,1701361260.9457254,1701361261.1656604
968,1701361260.960713,1701361261.1804612
969,1701361260.975941,1701361261.197595
970,1701361260.9914563,1701361261.1985912
971,1701361261.0074208,1701361261.2175405
972,1701361261.023449,1701361261.249453
973,1701361261.0389447,1701361261.2584293
974,1701361261.0548377,1701361261.2733905
975,1701361261.0701663,1701361261.2893455
976,1701361261.0849383,1701361261.3142872
977,1701361261.1004252,1701361261.3142872
978,1701361261.1160789,1701361261.3193305
979,1701361261.1322002,1701361261.335224
980,1701361261.148891,1701361261.3681355
981,1701361261.1626747,1701361261.3681355
982,1701361261.1804612,1701361261.3990552
983,1701361261.1946054,1701361261.418001
984,1701361261.2105637,1701361261.4303784
985,1701361261.225517,1701361261.4303784
986,1701361261.2424705,1701361261.4550521
987,1701361261.2574317,1701361261.47897
988,1701361261.2733905,1701361261.4919364
989,1701361261.2893455,1701361261.508891
990,1701361261.3053033,1701361261.5228531
991,1701361261.320264,1701361261.5388124
992,1701361261.335224,1701361261.5388124
993,1701361261.350183,1701361261.5707254
994,1701361261.366141,1701361261.5707254
995,1701361261.3810995,1701361261.5999932
996,1701361261.3980582,1701361261.6039355
997,1701361261.4130206,1701361261.6328573
998,1701361261.428391,1701361261.6518085
999,1701361261.4480622,1701361261.6807308
